TimeRelative,TimeNanos,NumSatellites,Cn0DbHz,AccumulatedDeltaRangeMeters,CarrierFrequencyHz,lat,lon,altitude,nmea_time
419.0,4933908000000,14,31.62142857142857,-18341.42044100073,1461428607.142857,37.625770943333336,-122.42421761166666,41.47,18:03:35+00:00
420.0,4934908000000,14,29.892857142857142,-184899.72121656087,1461428607.142857,37.625770943333336,-122.42421761166666,41.47,18:03:36+00:00
421.0,4935908000000,14,30.385714285714283,-18506.417258720303,1461428607.142857,37.625770943333336,-122.42421761166666,41.47,18:03:37+00:00
422.0,4936908000000,14,30.264285714285712,-75873.65529611173,1461428607.142857,37.625770943333336,-122.42421761166666,41.47,18:03:38+00:00
423.0,4937908000000,14,30.72142857142857,-76428.29706343274,1461428607.142857,37.625770945,-122.42421761166666,41.47,18:03:39+00:00
424.0,4938908000000,14,32.035714285714285,-18057.49292989255,1461428607.142857,37.625770945,-122.42421761,41.47,18:03:40+00:00
425.0,4939908000000,13,33.07692307692308,-20294.060976197317,1452660036.1538463,37.62577094666667,-122.42421760666667,41.47,18:03:41+00:00
426.0,4940908000000,14,31.442857142857143,-18931.383040664758,1461428607.142857,37.62577095,-122.4242176,41.47,18:03:42+00:00
427.0,4941908000000,13,31.576923076923077,-20481.46092858377,1452660036.1538463,37.62577094833333,-122.424217595,41.47,18:03:43+00:00
428.0,4942908000000,13,32.48461538461539,-20577.086771659553,1452660036.1538463,37.62577275666666,-122.42421879833333,41.45,18:03:44+00:00
429.0,4943908000000,14,30.49285714285714,-17548.742608577304,1461428607.142857,37.625779468333334,-122.42422332166667,41.39,18:03:45+00:00
430.0,4944908000000,14,30.642857142857142,-77105.34115583154,1461428607.142857,37.625785055,-122.42422713333333,41.34,18:03:46+00:00
431.0,4945908000000,14,30.407142857142855,-76207.52320744797,1461428607.142857,37.625785826666664,-122.424227675,41.34,18:03:47+00:00
432.0,4946908000000,14,30.057142857142857,-79739.4209446115,1461428607.142857,37.62578881333334,-122.42422957833334,41.32,18:03:48+00:00
433.0,4947908000000,14,32.107142857142854,-76297.46548010476,1461428607.142857,37.62580113,-122.42423719333334,41.21,18:03:49+00:00
434.0,4948908000000,14,32.85,-73377.45462949031,1461428607.142857,37.625813298333334,-122.42424429,41.11,18:03:50+00:00
435.0,4949908000000,14,32.98571428571429,-77576.14123305415,1461428607.142857,37.625823151666665,-122.42425004,41.02,18:03:51+00:00
436.0,4950908000000,14,33.06428571428571,-231951.18295699498,1461428607.142857,37.625831653333336,-122.42425501333334,40.96,18:03:52+00:00
437.0,4951908000000,13,33.723076923076924,-249948.26450250924,1483350034.6153846,37.62584480833333,-122.42426381166666,40.87,18:03:53+00:00
438.0,4952908000000,13,31.43076923076923,-247171.92147211035,1483350034.6153846,37.62585942,-122.42427825666667,40.9,18:03:54+00:00
439.0,4953908000000,14,30.178571428571427,-229561.5026687598,1461428607.142857,37.625874038333336,-122.42430254666667,40.99,18:03:55+00:00
440.0,4954908000000,12,32.93333333333333,-267873.82432428596,1475677535.0,37.625888446666664,-122.42433936,41.16,18:03:56+00:00
441.0,4955908000000,12,33.458333333333336,-87656.42635168358,1475677535.0,37.62590166333333,-122.42439768,41.41,18:03:57+00:00
442.0,4956908000000,13,31.207692307692305,-168759.1290976112,1483350034.6153846,37.625902741666664,-122.4244836,41.81,18:03:58+00:00
443.0,4957908000000,13,31.592307692307692,-80908.72866968183,1483350034.6153846,37.62588056166667,-122.42458503333333,42.53,18:03:59+00:00
444.0,4958908000000,12,32.324999999999996,-87649.32129243056,1475677535.0,37.62584160833333,-122.42470082166666,43.52,18:04:00+00:00
445.0,4959908000000,12,33.708333333333336,-87648.44578289373,1475677535.0,37.62579415166667,-122.42482974,44.69,18:04:01+00:00
446.0,4960908000000,11,34.4,-93989.17358597973,1466610035.4545455,37.625741606666665,-122.424968015,45.92,18:04:02+00:00
447.0,4961908000000,12,30.866666666666664,-86115.64476926286,1475677535.0,37.62568526333333,-122.42511783333333,47.19,18:04:03+00:00
448.0,4962908000000,12,32.858333333333334,-86075.53398580589,1475677535.0,37.62562664833333,-122.42527762,48.25,18:04:04+00:00
449.0,4963908000000,12,32.35,-86034.31692242122,1475677535.0,37.625569275,-122.42544468833333,49.25,18:04:05+00:00
450.0,4964908000000,12,33.483333333333334,-88301.25400020137,1475677535.0,37.62551866,-122.42561468666666,50.35,18:04:06+00:00
451.0,4965908000000,12,33.63333333333333,-88317.52392994915,1475677535.0,37.62547918666667,-122.42578412,51.41,18:04:07+00:00
452.0,4966908000000,13,32.93076923076923,-81538.72078440488,1452660036.1538463,37.625443250000004,-122.425952575,52.48,18:04:08+00:00
453.0,4967908000000,12,34.24166666666667,-88348.86171251554,1475677535.0,37.62541085,-122.42611567833333,53.55,18:04:09+00:00
454.0,4968908000000,13,32.723076923076924,-81567.03676669623,1452660036.1538463,37.62538603666667,-122.426267655,54.48,18:04:10+00:00
455.0,4969908000000,13,34.23076923076923,-97316.8510161778,1452660036.1538463,37.625366819999996,-122.426408305,55.29,18:04:11+00:00
456.0,4970908000000,13,33.36923076923077,-88972.74393658659,1452660036.1538463,37.625349505,-122.42653662666666,56.03,18:04:12+00:00
457.0,4971908000000,13,33.13076923076923,-86649.36114152496,1452660036.1538463,37.62532956166667,-122.42665285666666,56.7,18:04:13+00:00
458.0,4972908000000,13,32.69230769230769,-89211.24661777813,1452660036.1538463,37.625306263333336,-122.42675872,57.31,18:04:14+00:00
459.0,4973908000000,13,31.73846153846154,-4685.126351888005,1452660036.1538463,37.62528082,-122.42685475666667,57.85,18:04:15+00:00
460.0,4974908000000,12,33.86666666666667,-96903.26629868658,1442430036.6666667,37.6252556,-122.42694206333333,58.35,18:04:16+00:00
461.0,4975908000000,13,33.55384615384615,-86910.46879074126,1452660036.1538463,37.62523153833333,-122.42702154333334,58.79,18:04:17+00:00
462.0,4976908000000,13,32.80769230769231,-89686.4594852121,1452660036.1538463,37.62520899166667,-122.42709359333334,59.18,18:04:18+00:00
463.0,4977908000000,12,33.666666666666664,-94294.8895530927,1442430036.6666667,37.62518845333334,-122.42715789666667,59.6,18:04:19+00:00
464.0,4978908000000,13,31.33076923076923,-89924.7069520667,1452660036.1538463,37.62517105,-122.42721284833334,59.93,18:04:20+00:00
465.0,4979908000000,12,33.49166666666667,-94187.38020368239,1475677535.0,37.62515676833333,-122.427258205,60.19,18:04:21+00:00
466.0,4980908000000,13,32.3,-103253.58439257092,1452660036.1538463,37.625144635,-122.42729645,60.4,18:04:22+00:00
467.0,4981908000000,12,33.21666666666667,-94578.92304646224,1475677535.0,37.625130885,-122.42734011333333,60.65,18:04:23+00:00
468.0,4982908000000,12,31.433333333333334,-91294.58406324747,1475677535.0,37.62511201666667,-122.42739968666666,60.96,18:04:24+00:00
469.0,4983908000000,12,31.633333333333336,-91304.34734764863,1475677535.0,37.625088276666666,-122.42747516666667,61.34,18:04:25+00:00
470.0,4984908000000,12,32.5,-90778.52195069341,1475677535.0,37.62506406833333,-122.42755366333333,61.7,18:04:26+00:00
471.0,4985908000000,12,30.958333333333332,-94256.90445272964,1475677535.0,37.625041763333336,-122.42762638166667,62.03,18:04:27+00:00
472.0,4986908000000,12,31.883333333333336,-94266.88266559418,1475677535.0,37.625023881666664,-122.42768412333334,62.28,18:04:28+00:00
473.0,4987908000000,12,31.675,-91967.21189633606,1475677535.0,37.62501252333333,-122.42771984166667,62.43,18:04:29+00:00
474.0,4988908000000,12,32.275,-90585.69111429702,1475677535.0,37.625007518333334,-122.4277352,62.5,18:04:30+00:00
475.0,4989908000000,11,33.79090909090909,-98766.55499754999,1466610035.4545455,37.625007413333336,-122.42773545666667,62.51,18:04:31+00:00
476.0,4990908000000,11,33.199999999999996,-96136.30347946443,1466610035.4545455,37.62500741,-122.427735445,62.51,18:04:32+00:00
477.0,4991908000000,11,33.18181818181818,-96064.41443206217,1466610035.4545455,37.62500740833333,-122.42773543,62.51,18:04:33+00:00
478.0,4992908000000,11,31.19090909090909,-95991.10906025207,1466610035.4545455,37.62500741,-122.42773541,62.51,18:04:34+00:00
479.0,4993908000000,12,30.78333333333333,-87923.75710365368,1475677535.0,37.625007411666665,-122.42773540833333,62.5,18:04:35+00:00
480.0,4994908000000,11,32.445454545454545,-98493.33407493625,1466610035.4545455,37.625007411666665,-122.427735405,62.5,18:04:36+00:00
481.0,4995908000000,11,31.0,-92826.61486203808,1466610035.4545455,37.625007411666665,-122.427735405,62.5,18:04:37+00:00
482.0,4996908000000,12,29.21666666666667,-85032.89305035093,1475677535.0,37.625007411666665,-122.427735405,62.51,18:04:38+00:00
483.0,4997908000000,11,30.663636363636364,-92699.682241567,1466610035.4545455,37.625007411666665,-122.427735405,62.51,18:04:39+00:00
484.0,4998908000000,11,30.154545454545453,-92637.32136052944,1466610035.4545455,37.625007411666665,-122.427735405,62.51,18:04:40+00:00
485.0,4999908000000,11,31.218181818181822,-95467.44925395459,1466610035.4545455,37.625007411666665,-122.427735405,62.51,18:04:41+00:00
486.0,5000908000000,11,33.88181818181818,-98161.06552300829,1466610035.4545455,37.625007411666665,-122.427735405,62.51,18:04:42+00:00
487.0,5001908000000,11,33.24545454545454,-98107.36643660044,1466610035.4545455,37.625007411666665,-122.427735405,62.51,18:04:43+00:00
488.0,5002908000000,10,33.519999999999996,-349953.00987652026,1495626034.0,37.625007411666665,-122.427735405,62.51,18:04:44+00:00
489.0,5003908000000,11,28.94545454545454,-162965.96819734867,1466610035.4545455,37.625007411666665,-122.42773540666667,62.51,18:04:45+00:00
490.0,5004908000000,10,33.019999999999996,-226296.98693914743,1495626034.0,37.625007411666665,-122.42773540666667,62.51,18:04:46+00:00
491.0,5005908000000,10,32.730000000000004,-350173.03269130975,1495626034.0,37.625007411666665,-122.427735405,62.51,18:04:47+00:00
492.0,5006908000000,9,34.75555555555556,-389163.3753729567,1486760034.4444444,37.625007413333336,-122.42773540333333,62.51,18:04:48+00:00
493.0,5007908000000,9,28.177777777777777,2447.6323333731157,1531090032.2222223,37.625007415,-122.42773539833334,62.51,18:04:49+00:00
494.0,5008908000000,11,28.063636363636363,-170140.66549339166,1466610035.4545455,37.62500741666667,-122.427735395,62.51,18:04:50+00:00
495.0,5009908000000,10,30.29,-346526.5957663299,1495626034.0,37.62500741833333,-122.42773539,62.51,18:04:51+00:00
496.0,5010908000000,10,29.85,-161717.9223583306,1495626034.0,37.62500742333334,-122.42773537166667,62.5,18:04:52+00:00
497.0,5011908000000,12,29.166666666666668,-183337.74020872088,1442430036.6666667,37.62500749,-122.42773515833333,62.5,18:04:53+00:00
498.0,5012908000000,12,29.724999999999998,-275114.6537012212,1442430036.6666667,37.62500669,-122.427737515,62.52,18:04:54+00:00
499.0,5013908000000,13,32.07692307692308,-252105.3502784315,1452660036.1538463,37.625000236666665,-122.427756435,62.6,18:04:55+00:00
500.0,5014908000000,13,33.15384615384615,-19734.79160624232,1452660036.1538463,37.62498375166667,-122.42780079,62.78,18:04:56+00:00
501.0,5015908000000,14,31.785714285714285,-78902.91379489972,1461428607.142857,37.62495461666666,-122.427869225,63.02,18:04:57+00:00
502.0,5016908000000,13,32.099999999999994,-77488.91039230447,1452660036.1538463,37.624912375,-122.42795950833333,63.3,18:04:58+00:00
503.0,5017908000000,13,32.830769230769235,-96232.43145901953,1452660036.1538463,37.624854873333334,-122.42806875166667,63.51,18:04:59+00:00
504.0,5018908000000,13,30.692307692307693,-83047.05219875168,1452660036.1538463,37.62478144,-122.42819051166667,63.68,18:05:00+00:00
505.0,5019908000000,13,33.96153846153846,-78060.12412979567,1452660036.1538463,37.62469597,-122.42831652166667,63.84,18:05:01+00:00
506.0,5020908000000,13,33.261538461538464,-101515.03540054709,1452660036.1538463,37.62460744166667,-122.428437565,64.01,18:05:02+00:00
507.0,5021908000000,14,31.400000000000002,-77285.21835307471,1461428607.142857,37.62451865333333,-122.42854528333334,64.23,18:05:03+00:00
508.0,5022908000000,14,31.27857142857143,-72506.97676495287,1461428607.142857,37.624430915,-122.42863585166667,64.53,18:05:04+00:00
509.0,5023908000000,14,31.72142857142857,-77395.4891537033,1461428607.142857,37.624357931666665,-122.428701115,64.79,18:05:05+00:00
510.0,5024908000000,14,31.55,-72520.07973874576,1461428607.142857,37.62430808166667,-122.42874147166667,65.01,18:05:06+00:00
511.0,5025908000000,14,31.264285714285712,-89799.34870087037,1461428607.142857,37.62428047833333,-122.42876283,65.14,18:05:07+00:00
512.0,5026908000000,14,31.592857142857145,-71544.52533589039,1461428607.142857,37.62427102666667,-122.42877008166667,65.19,18:05:08+00:00
513.0,5027908000000,14,32.128571428571426,-77613.60956549754,1461428607.142857,37.624271093333334,-122.42877003833334,65.19,18:05:09+00:00
514.0,5028908000000,14,31.12142857142857,-80233.90422278231,1461428607.142857,37.62427106333333,-122.42877007,65.19,18:05:10+00:00
515.0,5029908000000,14,31.357142857142858,-80811.51316623633,1461428607.142857,37.62427104333333,-122.42877008833334,65.19,18:05:11+00:00
516.0,5030908000000,14,31.285714285714285,-95288.10734377631,1461428607.142857,37.624271023333336,-122.42877010833334,65.19,18:05:12+00:00
517.0,5031908000000,14,31.099999999999998,-71336.16671881065,1461428607.142857,37.62427100833333,-122.428770125,65.19,18:05:13+00:00
518.0,5032908000000,14,30.435714285714287,-88902.46175345026,1461428607.142857,37.624270965,-122.42877018166666,65.19,18:05:14+00:00
519.0,5033908000000,14,29.864285714285717,-71253.07369192956,1461428607.142857,37.624270955,-122.428770195,65.19,18:05:15+00:00
520.0,5034908000000,14,29.5,-46409.069414946054,1461428607.142857,37.62427095166667,-122.42877019833334,65.19,18:05:16+00:00
521.0,5035908000000,14,29.57857142857143,-76625.10911000655,1461428607.142857,37.62427094833333,-122.4287702,65.19,18:05:17+00:00
522.0,5036908000000,14,29.8,-78099.46669093799,1461428607.142857,37.62427094666667,-122.42877020333333,65.19,18:05:18+00:00
523.0,5037908000000,14,31.064285714285713,-78151.92667246699,1461428607.142857,37.624270943333336,-122.428770205,65.19,18:05:19+00:00
524.0,5038908000000,14,32.69285714285714,-72601.45805624269,1461428607.142857,37.624270941666666,-122.42877020666667,65.19,18:05:20+00:00
525.0,5039908000000,14,33.75,-78257.28140152642,1461428607.142857,37.62427094,-122.42877021,65.19,18:05:21+00:00
526.0,5040908000000,14,34.0,-78309.73574920071,1461428607.142857,37.62427093833333,-122.42877021166667,65.19,18:05:22+00:00
527.0,5041908000000,14,32.65,-78362.21562002742,1461428607.142857,37.62427093666667,-122.42877021333334,65.19,18:05:23+00:00
528.0,5042908000000,14,31.678571428571427,-97403.61757901311,1461428607.142857,37.624270935,-122.428770215,65.19,18:05:24+00:00
529.0,5043908000000,14,32.26428571428571,-78468.95236380315,1461428607.142857,37.624270933333335,-122.428770215,65.19,18:05:25+00:00
530.0,5044908000000,13,33.215384615384615,-77263.75762125681,1452660036.1538463,37.624270933333335,-122.42877021666666,65.19,18:05:26+00:00
531.0,5045908000000,12,33.733333333333334,-83515.61720707567,1475677535.0,37.624270931666665,-122.42877021833333,65.19,18:05:27+00:00
532.0,5046908000000,12,31.491666666666664,-290314.4118513831,1475677535.0,37.62427093,-122.42877021833333,65.19,18:05:28+00:00
533.0,5047908000000,12,30.816666666666666,-290414.62278184184,1475677535.0,37.62427093,-122.42877022,65.19,18:05:29+00:00
534.0,5048908000000,12,31.21666666666667,-184665.62326463693,1475677535.0,37.62427092833333,-122.42877022166667,65.19,18:05:30+00:00
535.0,5049908000000,12,32.1,776.5964415388104,1475677535.0,37.62427092833333,-122.42877022166667,65.19,18:05:31+00:00
536.0,5050908000000,13,31.484615384615385,732.0679454301985,1452660036.1538463,37.62427092666667,-122.42877022166667,65.19,18:05:32+00:00
537.0,5051908000000,13,33.146153846153844,-78260.52771482363,1452660036.1538463,37.62427092666667,-122.42877022333333,65.19,18:05:33+00:00
538.0,5052908000000,13,35.02307692307692,-78500.61065877661,1452660036.1538463,37.62427092666667,-122.42877022333333,65.19,18:05:34+00:00
539.0,5053908000000,13,33.57692307692308,-82587.66245567604,1452660036.1538463,37.624270925,-122.428770225,65.19,18:05:35+00:00
540.0,5054908000000,13,32.94615384615385,-75766.97974414953,1452660036.1538463,37.624270925,-122.428770225,65.19,18:05:36+00:00
541.0,5055908000000,13,31.846153846153847,-78678.9744487699,1452660036.1538463,37.624270925,-122.428770225,65.19,18:05:37+00:00
542.0,5056908000000,13,33.96923076923077,-76117.20654953149,1452660036.1538463,37.62427091666667,-122.428770235,65.19,18:05:38+00:00
543.0,5057908000000,13,33.96153846153846,-96367.2895531097,1452660036.1538463,37.62427087166667,-122.428770285,65.19,18:05:39+00:00
544.0,5058908000000,13,32.53846153846154,-83139.44501915298,1452660036.1538463,37.62427086833333,-122.42877029166667,65.19,18:05:40+00:00
545.0,5059908000000,14,31.02857142857143,-91618.45362070839,1461428607.142857,37.624270865,-122.42877029833333,65.19,18:05:41+00:00
546.0,5060908000000,13,32.13846153846154,-99372.15596077974,1452660036.1538463,37.62427086333334,-122.42877030166666,65.19,18:05:42+00:00
547.0,5061908000000,13,30.43846153846154,-29332.03332237491,1452660036.1538463,37.62427086333334,-122.4287703,65.19,18:05:43+00:00
548.0,5062908000000,14,30.214285714285715,-157675.11912084525,1461428607.142857,37.624270886666665,-122.42877028666666,65.19,18:05:44+00:00
549.0,5063908000000,14,31.599999999999998,-249449.08228648175,1461428607.142857,37.624270931666665,-122.42877027166666,65.2,18:05:45+00:00
550.0,5064908000000,14,34.29285714285714,-1118.1907903700069,1461428607.142857,37.62427065,-122.428770525,65.2,18:05:46+00:00
551.0,5065908000000,14,31.77857142857143,-92770.91170748652,1461428607.142857,37.624258661666666,-122.42878038833334,65.28,18:05:47+00:00
552.0,5066908000000,14,30.978571428571428,-17517.046214683945,1461428607.142857,37.62422744,-122.428803445,65.45,18:05:48+00:00
553.0,5067908000000,14,30.24285714285714,-46312.571184164204,1461428607.142857,37.624177108333335,-122.428827285,65.69,18:05:49+00:00
554.0,5068908000000,14,30.264285714285712,-19386.119103837824,1461428607.142857,37.624106285,-122.42883391666666,65.94,18:05:50+00:00
555.0,5069908000000,12,32.391666666666666,-30256.53054811327,1475677535.0,37.62402112666667,-122.428811665,66.25,18:05:51+00:00
556.0,5070908000000,13,30.523076923076925,2513.0004421726157,1452660036.1538463,37.62393151166667,-122.42875801166667,66.46,18:05:52+00:00
557.0,5071908000000,12,32.225,-81786.0946564225,1475677535.0,37.62383521666667,-122.42868125666666,66.73,18:05:53+00:00
558.0,5072908000000,13,30.66923076923077,2551.7484835496602,1483350034.6153846,37.623726446666666,-122.42859110833334,66.87,18:05:54+00:00
559.0,5073908000000,14,30.892857142857142,-74758.67058879083,1461428607.142857,37.62360736,-122.42849388333333,66.76,18:05:55+00:00
560.0,5074908000000,14,32.69285714285714,-290.40468094122065,1461428607.142857,37.62348058833334,-122.428388535,67.03,18:05:56+00:00
561.0,5075908000000,14,32.91428571428572,-72970.04443338208,1461428607.142857,37.62334687333333,-122.42827937,67.37,18:05:57+00:00
562.0,5076908000000,14,34.02142857142857,-73020.34977126383,1461428607.142857,37.623206911666664,-122.428167195,67.69,18:05:58+00:00
563.0,5077908000000,13,34.60769230769231,-78692.29533747084,1452660036.1538463,37.62306224833333,-122.428055015,67.86,18:05:59+00:00
564.0,5078908000000,14,33.471428571428575,-73123.16931315332,1461428607.142857,37.62291286666667,-122.42793949166666,67.87,18:06:00+00:00
565.0,5079908000000,14,32.878571428571426,-69227.86413032534,1461428607.142857,37.62275923666667,-122.42782250333333,67.88,18:06:01+00:00
566.0,5080908000000,13,35.58461538461539,-74994.05395929367,1452660036.1538463,37.62260201,-122.42770253333333,67.74,18:06:02+00:00
567.0,5081908000000,13,33.95384615384615,-96475.5388593227,1452660036.1538463,37.62243879166667,-122.42757633333333,67.5,18:06:03+00:00
568.0,5082908000000,13,34.55384615384615,-78973.20075680694,1452660036.1538463,37.62227094833333,-122.42744995333334,67.13,18:06:04+00:00
569.0,5083908000000,14,30.87857142857143,-73384.39305389207,1461428607.142857,37.62210126833333,-122.42732574166666,66.76,18:06:05+00:00
570.0,5084908000000,14,31.02857142857143,-93522.41285262388,1461428607.142857,37.621930328333335,-122.42720232833334,66.4,18:06:06+00:00
571.0,5085908000000,14,29.50714285714286,-73485.9382688855,1461428607.142857,37.62175560666667,-122.42707472166667,66.1,18:06:07+00:00
572.0,5086908000000,13,30.56923076923077,-76862.93127537279,1452660036.1538463,37.62157428166667,-122.42693906833334,65.73,18:06:08+00:00
573.0,5087908000000,14,29.935714285714287,-75006.7197801328,1461428607.142857,37.621388151666665,-122.42679960166667,65.33,18:06:09+00:00
574.0,5088908000000,13,31.73076923076923,-96859.61534299608,1452660036.1538463,37.621198848333336,-122.42665937833333,64.97,18:06:10+00:00
575.0,5089908000000,13,32.91538461538461,-81304.71722123677,1452660036.1538463,37.621006093333335,-122.42651164333333,64.62,18:06:11+00:00
576.0,5090908000000,14,30.614285714285717,-94593.84825901501,1461428607.142857,37.620804568333334,-122.426360345,64.34,18:06:12+00:00
577.0,5091908000000,14,29.957142857142856,-68736.05575022152,1461428607.142857,37.62059178,-122.42620930333334,64.23,18:06:13+00:00
578.0,5092908000000,14,29.707142857142856,-68724.64201519465,1461428607.142857,37.620369275,-122.42605985166666,64.27,18:06:14+00:00
579.0,5093908000000,12,29.258333333333336,-246546.77848660224,1475677535.0,37.620139431666665,-122.42591409666667,64.5,18:06:15+00:00
580.0,5094908000000,11,29.472727272727273,-268896.42255240696,1466610035.4545455,37.619907418333334,-122.42576632166667,64.9,18:06:16+00:00
581.0,5095908000000,13,27.215384615384615,-47476.78273513369,1483350034.6153846,37.61967582166667,-122.42561709666667,65.51,18:06:17+00:00
582.0,5096908000000,12,29.566666666666666,56938.5801253455,1442430036.6666667,37.61944684,-122.42546867666667,66.34,18:06:18+00:00
583.0,5097908000000,13,29.700000000000003,-258370.52375815576,1452660036.1538463,37.61922129333333,-122.42532354666666,67.27,18:06:19+00:00
584.0,5098908000000,11,29.41818181818182,-225936.64736411438,1502880033.6363637,37.618998835,-122.425184475,68.16,18:06:20+00:00
585.0,5099908000000,10,31.110000000000003,-185900.87335303993,1495626034.0,37.61877907833333,-122.42505249666667,69.21,18:06:21+00:00
586.0,5100908000000,10,31.060000000000002,-287548.83776758926,1495626034.0,37.618558713333336,-122.42493531833334,70.32,18:06:22+00:00
587.0,5101908000000,14,26.885714285714283,-178134.92174420593,1461428607.142857,37.618338115,-122.42483314,71.38,18:06:23+00:00
588.0,5102908000000,14,30.400000000000002,-74491.51548215043,1461428607.142857,37.618117866666665,-122.42474198166667,72.44,18:06:24+00:00
589.0,5103908000000,14,30.8,-74238.37024532982,1461428607.142857,37.61789726333333,-122.42466049,73.51,18:06:25+00:00
590.0,5104908000000,13,31.423076923076923,-45438.805398899975,1452660036.1538463,37.6176761,-122.42459213166667,74.49,18:06:26+00:00
591.0,5105908000000,13,31.861538461538462,-16203.210065901387,1452660036.1538463,37.61745565,-122.42453367666667,75.49,18:06:27+00:00
592.0,5106908000000,14,31.87857142857143,-15085.44772253627,1461428607.142857,37.6172362,-122.42447730166667,76.55,18:06:28+00:00
593.0,5107908000000,14,32.7,-74589.95832138458,1461428607.142857,37.61701626,-122.42443029666667,77.6,18:06:29+00:00
594.0,5108908000000,14,31.435714285714287,-71034.64757165707,1461428607.142857,37.616794168333335,-122.42439504333333,78.66,18:06:30+00:00
595.0,5109908000000,14,30.87857142857143,-75054.37743587427,1461428607.142857,37.61657118833333,-122.42437233666666,79.69,18:06:31+00:00
596.0,5110908000000,14,33.292857142857144,-75133.70319692495,1461428607.142857,37.61634579333333,-122.42436337333334,80.72,18:06:32+00:00
597.0,5111908000000,14,33.32142857142857,-71227.18870104643,1461428607.142857,37.616117878333334,-122.42436593333333,81.74,18:06:33+00:00
598.0,5112908000000,14,33.82857142857143,-75295.04391948518,1461428607.142857,37.61588936,-122.424379425,82.76,18:06:34+00:00
599.0,5113908000000,14,32.457142857142856,-75374.81461611255,1461428607.142857,37.61566122666667,-122.42440283166667,83.79,18:06:35+00:00
600.0,5114908000000,14,32.77142857142857,-70892.73003082538,1461428607.142857,37.615434315,-122.42443482333333,84.83,18:06:36+00:00
601.0,5115908000000,14,32.22857142857143,-76019.85111777684,1461428607.142857,37.615209928333336,-122.42447741333334,85.85,18:06:37+00:00
602.0,5116908000000,14,32.99285714285714,-82335.55266763433,1461428607.142857,37.614987586666665,-122.42452959166667,86.92,18:06:38+00:00
603.0,5117908000000,14,33.142857142857146,-73453.20424789972,1461428607.142857,37.61476355,-122.42459322166667,87.99,18:06:39+00:00
604.0,5118908000000,14,32.07857142857143,-97473.04839988549,1461428607.142857,37.61453623,-122.424670005,89.06,18:06:40+00:00
605.0,5119908000000,13,30.607692307692307,-20498.54223568495,1452660036.1538463,37.61430713,-122.42475974166666,90.18,18:06:41+00:00
606.0,5120908000000,13,29.946153846153848,-111919.15082040465,1452660036.1538463,37.61407603,-122.42486107666667,91.22,18:06:42+00:00
607.0,5121908000000,13,30.107692307692307,-206681.90809744498,1452660036.1538463,37.613846025,-122.42497456166667,92.33,18:06:43+00:00
608.0,5122908000000,14,30.1,-24056.42168932699,1461428607.142857,37.613619316666664,-122.42510038166667,93.49,18:06:44+00:00
609.0,5123908000000,13,30.838461538461537,-16949.84325872969,1452660036.1538463,37.61339842666667,-122.42523788166666,94.56,18:06:45+00:00
610.0,5124908000000,13,32.330769230769235,-24648.485444377482,1452660036.1538463,37.61318360666667,-122.425384775,95.71,18:06:46+00:00
611.0,5125908000000,13,33.8,-24740.556076357803,1452660036.1538463,37.61297372833333,-122.42553338166667,96.86,18:06:47+00:00
612.0,5126908000000,13,33.48461538461539,-17072.856886348993,1452660036.1538463,37.61276629,-122.42568134166666,97.99,18:06:48+00:00
613.0,5127908000000,13,33.15384615384615,-17114.26197992112,1452660036.1538463,37.61256169166667,-122.42582816166667,99.11,18:06:49+00:00
614.0,5128908000000,13,33.23076923076923,-17156.13345659605,1452660036.1538463,37.612359358333336,-122.42597477,100.17,18:06:50+00:00
615.0,5129908000000,13,33.6,-17197.160228329183,1452660036.1538463,37.612155468333334,-122.42611988,101.34,18:06:51+00:00
616.0,5130908000000,13,33.90769230769231,-17238.43453549959,1452660036.1538463,37.61194963333333,-122.42626549166667,102.5,18:06:52+00:00
617.0,5131908000000,13,32.87692307692308,-25301.06119751666,1452660036.1538463,37.61173715,-122.42641537666667,103.63,18:06:53+00:00
618.0,5132908000000,14,32.378571428571426,-23595.7325032475,1461428607.142857,37.611515966666666,-122.42656702333333,104.75,18:06:54+00:00
619.0,5133908000000,13,33.07692307692308,-17364.764167621714,1452660036.1538463,37.611290875,-122.42671339666667,105.87,18:06:55+00:00
620.0,5134908000000,13,33.746153846153845,-89886.33931596678,1452660036.1538463,37.611064695,-122.42685325833334,106.98,18:06:56+00:00
621.0,5135908000000,12,34.21666666666667,-27816.72457293423,1442430036.6666667,37.61083793666667,-122.42698585,108.1,18:06:57+00:00
622.0,5136908000000,13,33.53076923076923,-21080.6174934508,1452660036.1538463,37.610608596666665,-122.42711165666667,109.19,18:06:58+00:00
623.0,5137908000000,14,32.43571428571429,-24062.233809462457,1461428607.142857,37.61037579833334,-122.42723322833334,110.29,18:06:59+00:00
624.0,5138908000000,13,33.37692307692308,-90382.99637781449,1452660036.1538463,37.61014264666667,-122.427348785,111.39,18:07:00+00:00
625.0,5139908000000,13,33.48461538461539,-90520.95099518742,1452660036.1538463,37.609909475,-122.42745843333333,112.47,18:07:01+00:00
626.0,5140908000000,14,33.30714285714286,-84183.39310649573,1461428607.142857,37.609676635,-122.427560235,113.54,18:07:02+00:00
627.0,5141908000000,13,32.65384615384615,-90796.30638641423,1452660036.1538463,37.60944347833333,-122.42765414833333,114.6,18:07:03+00:00
